lon,lat,treatment_intensity,year,area_m2
34.2275,0.1975,7-9,2023,4464.0
34.2325,0.1975,0-3,2016,1168.0
34.2325,0.1975,0-3,2019,1584.0
34.2325,0.1975,0-3,2023,1856.0
34.2375,0.1975,0-3,2016,1632.0
34.2375,0.1975,0-3,2019,2208.0
34.2375,0.1975,0-3,2023,3856.0
34.2425,0.1975,0-3,2016,1184.0
34.2425,0.1975,0-3,2019,1856.0
34.2425,0.1975,0-3,2023,1872.0
34.2475,0.1975,7-9,2016,2192.0
34.2475,0.1975,7-9,2019,3248.0
34.2475,0.1975,7-9,2023,4304.0
34.2525,0.1975,10-12,2016,3632.0
34.2525,0.1975,10-12,2019,4416.0
34.2525,0.1975,10-12,2023,5712.0
34.2575,0.1975,13-,2016,2496.0
34.2575,0.1975,13-,2019,2720.0
34.2575,0.1975,13-,2023,3408.0
34.2625,0.1975,7-9,2016,2624.0
34.2625,0.1975,7-9,2019,3328.0
34.2625,0.1975,7-9,2023,4784.0
34.2675,0.1975,0-3,2016,3024.0
34.2675,0.1975,0-3,2019,4208.0
34.2675,0.1975,0-3,2023,4320.0
34.2725,0.1975,0-3,2016,2112.0
34.2725,0.1975,0-3,2019,2288.0
34.2725,0.1975,0-3,2023,3056.0
34.3125,0.1975,0-3,2016,688.0
34.3125,0.1975,0-3,2019,832.0
34.3125,0.1975,0-3,2023,1152.0
34.3225,0.1975,0-3,2016,624.0
34.3225,0.1975,0-3,2019,1136.0
34.3225,0.1975,0-3,2023,1184.0
34.3275,0.1975,0-3,2016,496.0
34.3275,0.1975,0-3,2019,656.0
34.3275,0.1975,0-3,2023,1024.0
34.3325,0.1975,4-6,2016,1680.0
34.3325,0.1975,4-6,2019,2432.0
34.3325,0.1975,4-6,2023,3296.0
34.3375,0.1975,0-3,2016,1616.0
34.3375,0.1975,0-3,2019,2464.0
34.3375,0.1975,0-3,2023,2960.0
34.3675,0.1975,7-9,2016,3856.0
34.3675,0.1975,7-9,2019,4272.0
34.3675,0.1975,7-9,2023,4832.0
34.3725,0.1975,0-3,2016,5088.0
34.3725,0.1975,0-3,2019,6064.0
34.3725,0.1975,0-3,2023,7248.0
34.3775,0.1975,0-3,2016,3776.0
34.3775,0.1975,0-3,2019,4672.0
34.3775,0.1975,0-3,2023,4816.0
34.3825,0.1975,0-3,2016,2288.0
34.3825,0.1975,0-3,2019,2800.0
34.3825,0.1975,0-3,2023,3392.0
34.3875,0.1975,4-6,2016,3648.0
34.3875,0.1975,4-6,2019,4032.0
34.3875,0.1975,4-6,2023,4064.0
34.4125,0.1975,0-3,2016,1296.0
34.4125,0.1975,0-3,2019,1504.0
34.4125,0.1975,0-3,2023,2048.0
34.4175,0.1975,0-3,2016,2992.0
34.4175,0.1975,0-3,2019,3328.0
34.4175,0.1975,0-3,2023,3456.0
34.4225,0.1975,7-9,2016,1760.0
34.4225,0.1975,7-9,2019,2080.0
34.4225,0.1975,7-9,2023,2400.0
34.4275,0.1975,13-,2016,2240.0
34.4275,0.1975,13-,2019,2384.0
34.4275,0.1975,13-,2023,2720.0
34.4325,0.1975,7-9,2016,3312.0
34.4325,0.1975,7-9,2019,4080.0
34.4325,0.1975,7-9,2023,4480.0
34.1125,0.2025,7-9,2016,1312.0
34.1125,0.2025,7-9,2019,1600.0
34.1125,0.2025,7-9,2023,1984.0
34.1175,0.2025,4-6,2016,1232.0
34.1175,0.2025,4-6,2019,2096.0
34.1175,0.2025,4-6,2023,2192.0
34.1225,0.2025,4-6,2016,4544.0
34.1225,0.2025,4-6,2019,5536.0
34.1225,0.2025,4-6,2023,5440.0
34.1275,0.2025,4-6,2016,3376.0
34.1275,0.2025,4-6,2019,4128.0
34.1275,0.2025,4-6,2023,5200.0
34.1325,0.2025,4-6,2016,720.0
34.1325,0.2025,4-6,2019,1488.0
34.1325,0.2025,4-6,2023,1792.0
34.1375,0.2025,13-,2016,1168.0
34.1375,0.2025,13-,2019,1792.0
34.1375,0.2025,13-,2023,3184.0
34.1425,0.2025,10-12,2016,960.0
34.1425,0.2025,10-12,2019,1408.0
34.1425,0.2025,10-12,2023,1344.0
34.1475,0.2025,13-,2016,1888.0
34.1475,0.2025,13-,2019,2112.0
34.1475,0.2025,13-,2023,2320.0
34.1525,0.2025,0-3,2016,176.0
34.1525,0.2025,0-3,2019,288.0
34.1525,0.2025,0-3,2023,384.0
34.1575,0.2025,0-3,2016,1184.0
34.1575,0.2025,0-3,2019,1744.0
34.1575,0.2025,0-3,2023,2640.0
34.1625,0.2025,4-6,2016,1712.0
34.1625,0.2025,4-6,2019,2144.0
34.1625,0.2025,4-6,2023,2784.0
34.1675,0.2025,7-9,2016,1728.0
34.1675,0.2025,7-9,2019,2208.0
34.1675,0.2025,7-9,2023,2400.0
34.1725,0.2025,4-6,2016,944.0
34.1725,0.2025,4-6,2019,1264.0
34.1725,0.2025,4-6,2023,1744.0
34.1975,0.2025,4-6,2016,3888.0
34.1975,0.2025,4-6,2019,4416.0
34.1975,0.2025,4-6,2023,4896.0
34.2025,0.2025,0-3,2016,1872.0
34.2025,0.2025,0-3,2019,2160.0
34.2025,0.2025,0-3,2023,2944.0
34.2075,0.2025,10-12,2016,3264.0
34.2075,0.2025,10-12,2019,3888.0
34.2075,0.2025,10-12,2023,5040.0
34.2125,0.2025,10-12,2016,3840.0
34.2125,0.2025,10-12,2019,5152.0
34.2125,0.2025,10-12,2023,5728.0
34.2175,0.2025,13-,2016,2912.0
34.2175,0.2025,13-,2019,3408.0
34.2175,0.2025,13-,2023,4384.0
34.2225,0.2025,0-3,2016,3568.0
34.2225,0.2025,0-3,2019,3632.0
34.2225,0.2025,0-3,2023,4752.0
34.2275,0.2025,0-3,2016,2688.0
34.2275,0.2025,0-3,2019,3552.0
34.2275,0.2025,0-3,2023,4448.0
34.2325,0.2025,0-3,2016,2224.0
34.2325,0.2025,0-3,2019,2400.0
34.2325,0.2025,0-3,2023,3024.0
34.2375,0.2025,0-3,2016,2096.0
34.2375,0.2025,0-3,2019,2656.0
34.2375,0.2025,0-3,2023,3840.0
34.2425,0.2025,0-3,2016,1248.0
34.2425,0.2025,0-3,2019,2112.0
34.2425,0.2025,0-3,2023,2656.0
34.2475,0.2025,13-,2016,4352.0
34.2475,0.2025,13-,2019,5552.0
34.2475,0.2025,13-,2023,6384.0
34.2525,0.2025,13-,2016,5808.0
34.2525,0.2025,13-,2019,7616.0
34.2525,0.2025,13-,2023,9344.0
34.2575,0.2025,10-12,2016,4384.0
34.2575,0.2025,10-12,2019,4832.0
34.2575,0.2025,10-12,2023,6400.0
34.2625,0.2025,7-9,2016,2256.0
34.2625,0.2025,7-9,2019,2784.0
34.2625,0.2025,7-9,2023,3008.0
34.2675,0.2025,0-3,2016,3632.0
34.2675,0.2025,0-3,2019,5072.0
34.2675,0.2025,0-3,2023,5824.0
34.2725,0.2025,0-3,2016,2640.0
34.2725,0.2025,0-3,2019,3616.0
34.2725,0.2025,0-3,2023,4512.0
34.2775,0.2025,0-3,2016,1200.0
34.2775,0.2025,0-3,2019,1984.0
34.2775,0.2025,0-3,2023,2256.0
34.2825,0.2025,0-3,2016,2096.0
34.2825,0.2025,0-3,2019,2672.0
34.2825,0.2025,0-3,2023,3104.0
34.2875,0.2025,0-3,2016,1456.0
34.2875,0.2025,0-3,2019,2208.0
34.2875,0.2025,0-3,2023,2384.0
34.2975,0.2025,0-3,2016,1440.0
34.2975,0.2025,0-3,2019,1984.0
34.2975,0.2025,0-3,2023,2256.0
34.3025,0.2025,7-9,2016,1648.0
34.3025,0.2025,7-9,2019,2080.0
34.3025,0.2025,7-9,2023,2720.0
34.3075,0.2025,4-6,2016,2096.0
34.3075,0.2025,4-6,2019,2304.0
34.3075,0.2025,4-6,2023,2912.0
34.3125,0.2025,13-,2016,2320.0
34.3125,0.2025,13-,2019,2880.0
34.3125,0.2025,13-,2023,3168.0
34.3175,0.2025,7-9,2016,2208.0
34.3175,0.2025,7-9,2019,2720.0
34.3175,0.2025,7-9,2023,3280.0
34.3225,0.2025,0-3,2016,1152.0
34.3225,0.2025,0-3,2019,1888.0
34.3225,0.2025,0-3,2023,2544.0
34.3275,0.2025,0-3,2016,2640.0
34.3275,0.2025,0-3,2019,3360.0
34.3275,0.2025,0-3,2023,4512.0
34.3325,0.2025,4-6,2016,1632.0
34.3325,0.2025,4-6,2019,2128.0
34.3325,0.2025,4-6,2023,2688.0
34.3375,0.2025,0-3,2016,2016.0
34.3375,0.2025,0-3,2019,3152.0
34.3375,0.2025,0-3,2023,3376.0
34.3425,0.2025,4-6,2016,2288.0
34.3425,0.2025,4-6,2019,2816.0
34.3425,0.2025,4-6,2023,2944.0
34.3475,0.2025,4-6,2016,2992.0
34.3475,0.2025,4-6,2019,3904.0
34.3475,0.2025,4-6,2023,5520.0
34.3775,0.2025,0-3,2016,3440.0
34.3775,0.2025,0-3,2019,4016.0
34.3775,0.2025,0-3,2023,4304.0
34.3825,0.2025,0-3,2016,6336.0
34.3825,0.2025,0-3,2019,7024.0
34.3825,0.2025,0-3,2023,8992.0
34.3875,0.2025,4-6,2016,3664.0
34.3875,0.2025,4-6,2019,5200.0
34.3875,0.2025,4-6,2023,6288.0
34.3925,0.2025,0-3,2016,1664.0
34.3925,0.2025,0-3,2019,2608.0
34.3925,0.2025,0-3,2023,3392.0
34.4275,0.2025,0-3,2016,2448.0
34.4275,0.2025,0-3,2019,3712.0
34.4275,0.2025,0-3,2023,3680.0
34.4325,0.2025,7-9,2016,2880.0
34.4325,0.2025,7-9,2019,3152.0
34.4325,0.2025,7-9,2023,3856.0
34.4375,0.2025,4-6,2016,3328.0
34.4375,0.2025,4-6,2019,4032.0
34.4375,0.2025,4-6,2023,4592.0
34.4425,0.2025,7-9,2016,2048.0
34.4425,0.2025,7-9,2019,2464.0
34.4425,0.2025,7-9,2023,2368.0
34.4475,0.2025,7-9,2016,1296.0
34.4475,0.2025,7-9,2019,1824.0
34.4475,0.2025,7-9,2023,1824.0
34.1125,0.2075,4-6,2016,1440.0
34.1125,0.2075,4-6,2019,2192.0
34.1125,0.2075,4-6,2023,2352.0
34.1175,0.2075,13-,2016,2320.0
34.1175,0.2075,13-,2019,2736.0
34.1175,0.2075,13-,2023,2720.0
34.1275,0.2075,0-3,2016,896.0
34.1275,0.2075,0-3,2019,1488.0
34.1275,0.2075,0-3,2023,1984.0
34.1325,0.2075,0-3,2016,704.0
34.1325,0.2075,0-3,2019,912.0
34.1325,0.2075,0-3,2023,1040.0
34.1375,0.2075,0-3,2016,912.0
34.1375,0.2075,0-3,2019,1280.0
34.1375,0.2075,0-3,2023,1536.0
34.1425,0.2075,0-3,2016,1056.0
34.1425,0.2075,0-3,2019,1984.0
34.1425,0.2075,0-3,2023,2480.0
34.1475,0.2075,4-6,2016,1344.0
34.1475,0.2075,4-6,2019,1728.0
34.1475,0.2075,4-6,2023,2288.0
34.1525,0.2075,4-6,2016,912.0
34.1525,0.2075,4-6,2019,1408.0
34.1525,0.2075,4-6,2023,1504.0
34.1575,0.2075,4-6,2016,768.0
34.1575,0.2075,4-6,2019,896.0
34.1575,0.2075,4-6,2023,2032.0
34.1625,0.2075,7-9,2016,2672.0
34.1625,0.2075,7-9,2019,3584.0
34.1625,0.2075,7-9,2023,4096.0
34.1675,0.2075,13-,2016,3024.0
34.1675,0.2075,13-,2019,3264.0
34.1675,0.2075,13-,2023,3776.0
34.1725,0.2075,13-,2016,2352.0
34.1725,0.2075,13-,2019,2400.0
34.1725,0.2075,13-,2023,2944.0
34.2025,0.2075,0-3,2016,1520.0
34.2025,0.2075,0-3,2019,1920.0
34.2025,0.2075,0-3,2023,2960.0
34.2075,0.2075,0-3,2016,1312.0
34.2075,0.2075,0-3,2019,1536.0
34.2075,0.2075,0-3,2023,2064.0
34.2125,0.2075,10-12,2016,3152.0
34.2125,0.2075,10-12,2019,3728.0
34.2125,0.2075,10-12,2023,4496.0
34.2175,0.2075,0-3,2016,8848.0
34.2175,0.2075,0-3,2019,10448.0
34.2175,0.2075,0-3,2023,14224.0
34.2225,0.2075,0-3,2016,3392.0
34.2225,0.2075,0-3,2019,4880.0
34.2225,0.2075,0-3,2023,5984.0
34.2275,0.2075,0-3,2016,1776.0
34.2275,0.2075,0-3,2019,2464.0
34.2275,0.2075,0-3,2023,3072.0
34.2325,0.2075,0-3,2016,1792.0
34.2325,0.2075,0-3,2019,2144.0
34.2325,0.2075,0-3,2023,3184.0
34.2375,0.2075,0-3,2016,2032.0
34.2375,0.2075,0-3,2019,2464.0
34.2375,0.2075,0-3,2023,2608.0
34.2425,0.2075,0-3,2016,2704.0
34.2425,0.2075,0-3,2019,3456.0
34.2425,0.2075,0-3,2023,3984.0
34.2475,0.2075,0-3,2016,2432.0
34.2475,0.2075,0-3,2019,2960.0
34.2475,0.2075,0-3,2023,3392.0
34.2525,0.2075,4-6,2016,1824.0
34.2525,0.2075,4-6,2019,2208.0
34.2525,0.2075,4-6,2023,3344.0
34.2575,0.2075,7-9,2016,4544.0
34.2575,0.2075,7-9,2019,6272.0
34.2575,0.2075,7-9,2023,7248.0
34.2625,0.2075,7-9,2016,3232.0
34.2625,0.2075,7-9,2019,4656.0
34.2625,0.2075,7-9,2023,5216.0
34.2675,0.2075,0-3,2016,4464.0
34.2675,0.2075,0-3,2019,7232.0
34.2675,0.2075,0-3,2023,7632.0
34.2725,0.2075,0-3,2016,3216.0
34.2725,0.2075,0-3,2019,3600.0
34.2725,0.2075,0-3,2023,3952.0
34.2775,0.2075,4-6,2016,2224.0
34.2775,0.2075,4-6,2019,2640.0
34.2775,0.2075,4-6,2023,3088.0
34.2825,0.2075,0-3,2016,1072.0
34.2825,0.2075,0-3,2019,1312.0
34.2825,0.2075,0-3,2023,2400.0
34.2875,0.2075,0-3,2016,1920.0
34.2875,0.2075,0-3,2019,2464.0
34.2875,0.2075,0-3,2023,3008.0
34.2925,0.2075,13-,2016,3056.0
34.2925,0.2075,13-,2019,3152.0
34.2925,0.2075,13-,2023,3856.0
34.2975,0.2075,13-,2016,6640.0
34.2975,0.2075,13-,2019,8960.0
34.2975,0.2075,13-,2023,10880.0
34.3025,0.2075,13-,2016,6976.0
34.3025,0.2075,13-,2019,8464.0
34.3025,0.2075,13-,2023,9856.0
34.3075,0.2075,7-9,2016,4672.0
34.3075,0.2075,7-9,2019,5376.0
34.3075,0.2075,7-9,2023,6800.0
34.3125,0.2075,13-,2016,4848.0
34.3125,0.2075,13-,2019,5584.0
34.3125,0.2075,13-,2023,5536.0
34.3175,0.2075,7-9,2016,2848.0
34.3175,0.2075,7-9,2019,4048.0
34.3175,0.2075,7-9,2023,5712.0
34.3225,0.2075,0-3,2016,1344.0
34.3225,0.2075,0-3,2019,1776.0
34.3225,0.2075,0-3,2023,2928.0
34.3275,0.2075,0-3,2016,2448.0
34.3275,0.2075,0-3,2019,3408.0
34.3275,0.2075,0-3,2023,4512.0
34.3325,0.2075,4-6,2016,2672.0
34.3325,0.2075,4-6,2019,3328.0
34.3325,0.2075,4-6,2023,4336.0
34.3375,0.2075,4-6,2016,2880.0
34.3375,0.2075,4-6,2019,4448.0
34.3375,0.2075,4-6,2023,5072.0
34.3425,0.2075,10-12,2016,3888.0
34.3425,0.2075,10-12,2019,4640.0
34.3425,0.2075,10-12,2023,5600.0
34.3475,0.2075,4-6,2016,5056.0
34.3475,0.2075,4-6,2019,6432.0
34.3475,0.2075,4-6,2023,6560.0
34.3575,0.2075,0-3,2016,3808.0
34.3575,0.2075,0-3,2019,5120.0
34.3575,0.2075,0-3,2023,5296.0
34.3775,0.2075,7-9,2016,3776.0
34.3775,0.2075,7-9,2019,4944.0
34.3775,0.2075,7-9,2023,5344.0
34.3825,0.2075,7-9,2016,3968.0
34.3825,0.2075,7-9,2019,4816.0
34.3825,0.2075,7-9,2023,5120.0
34.3875,0.2075,0-3,2016,2032.0
34.3875,0.2075,0-3,2019,2400.0
34.3875,0.2075,0-3,2023,2848.0
34.4275,0.2075,0-3,2016,784.0
34.4275,0.2075,0-3,2019,1184.0
34.4275,0.2075,0-3,2023,1040.0
34.4325,0.2075,4-6,2016,3840.0
34.4325,0.2075,4-6,2019,4768.0
34.4325,0.2075,4-6,2023,4832.0
34.4375,0.2075,4-6,2016,3904.0
34.4375,0.2075,4-6,2019,5392.0
34.4375,0.2075,4-6,2023,5376.0
34.4425,0.2075,13-,2016,3408.0
34.4425,0.2075,13-,2019,4544.0
34.4425,0.2075,13-,2023,4848.0
34.4475,0.2075,10-12,2016,2880.0
34.4475,0.2075,10-12,2019,3600.0
34.4475,0.2075,10-12,2023,3808.0
34.1175,0.2125,4-6,2016,1344.0
34.1175,0.2125,4-6,2019,1440.0
34.1175,0.2125,4-6,2023,1856.0
34.1225,0.2125,4-6,2016,2608.0
34.1225,0.2125,4-6,2019,3024.0
34.1225,0.2125,4-6,2023,3552.0
34.1275,0.2125,0-3,2016,560.0
34.1275,0.2125,0-3,2019,1024.0
34.1275,0.2125,0-3,2023,1008.0
34.1325,0.2125,0-3,2016,1024.0
34.1325,0.2125,0-3,2019,1616.0
34.1325,0.2125,0-3,2023,2192.0
34.1375,0.2125,0-3,2016,1296.0
34.1375,0.2125,0-3,2019,1440.0
34.1375,0.2125,0-3,2023,1888.0
34.1425,0.2125,0-3,2016,1232.0
34.1425,0.2125,0-3,2019,1536.0
34.1425,0.2125,0-3,2023,2160.0
34.1475,0.2125,0-3,2016,1008.0
34.1475,0.2125,0-3,2019,1696.0
34.1475,0.2125,0-3,2023,2208.0
34.1525,0.2125,7-9,2016,1504.0
34.1525,0.2125,7-9,2019,2656.0
34.1525,0.2125,7-9,2023,3152.0
34.1625,0.2125,10-12,2016,1744.0
34.1625,0.2125,10-12,2019,2624.0
34.1625,0.2125,10-12,2023,2960.0
34.1675,0.2125,4-6,2016,1856.0
34.1675,0.2125,4-6,2019,2640.0
34.1675,0.2125,4-6,2023,3920.0
34.1725,0.2125,7-9,2016,1936.0
34.1725,0.2125,7-9,2019,1808.0
34.1725,0.2125,7-9,2023,2128.0
34.1975,0.2125,0-3,2016,2992.0
34.1975,0.2125,0-3,2019,3856.0
34.1975,0.2125,0-3,2023,6960.0
34.2025,0.2125,0-3,2016,1888.0
34.2025,0.2125,0-3,2019,2720.0
34.2025,0.2125,0-3,2023,3856.0
34.2075,0.2125,0-3,2016,2272.0
34.2075,0.2125,0-3,2019,3024.0
34.2075,0.2125,0-3,2023,5792.0
34.2125,0.2125,13-,2016,1872.0
34.2125,0.2125,13-,2019,2240.0
34.2125,0.2125,13-,2023,3072.0
34.2175,0.2125,7-9,2016,2192.0
34.2175,0.2125,7-9,2019,2992.0
34.2175,0.2125,7-9,2023,4528.0
34.2225,0.2125,4-6,2016,1456.0
34.2225,0.2125,4-6,2019,2096.0
34.2225,0.2125,4-6,2023,2496.0
34.2275,0.2125,4-6,2016,2304.0
34.2275,0.2125,4-6,2019,2944.0
34.2275,0.2125,4-6,2023,3472.0
34.2325,0.2125,7-9,2016,1488.0
34.2325,0.2125,7-9,2019,1824.0
34.2325,0.2125,7-9,2023,2352.0
34.2375,0.2125,0-3,2016,1728.0
34.2375,0.2125,0-3,2019,2304.0
34.2375,0.2125,0-3,2023,2928.0
34.2425,0.2125,0-3,2016,3696.0
34.2425,0.2125,0-3,2019,4784.0
34.2425,0.2125,0-3,2023,6192.0
34.2475,0.2125,0-3,2016,5072.0
34.2475,0.2125,0-3,2019,5680.0
34.2475,0.2125,0-3,2023,7936.0
34.2525,0.2125,4-6,2016,3120.0
34.2525,0.2125,4-6,2019,4656.0
34.2525,0.2125,4-6,2023,6064.0
34.2575,0.2125,0-3,2016,4176.0
34.2575,0.2125,0-3,2019,5984.0
34.2575,0.2125,0-3,2023,8080.0
34.2625,0.2125,13-,2016,9456.0
34.2625,0.2125,13-,2019,12672.0
34.2625,0.2125,13-,2023,13328.0
34.2675,0.2125,0-3,2016,5168.0
34.2675,0.2125,0-3,2019,8144.0
34.2675,0.2125,0-3,2023,10304.0
34.2725,0.2125,0-3,2016,3376.0
34.2725,0.2125,0-3,2019,5312.0
34.2725,0.2125,0-3,2023,6000.0
34.2775,0.2125,13-,2016,4224.0
34.2775,0.2125,13-,2019,5296.0
34.2775,0.2125,13-,2023,5808.0
34.2825,0.2125,10-12,2016,2912.0
34.2825,0.2125,10-12,2019,4016.0
34.2825,0.2125,10-12,2023,4272.0
34.2875,0.2125,13-,2016,1968.0
34.2875,0.2125,13-,2019,2480.0
34.2875,0.2125,13-,2023,3008.0
34.2925,0.2125,0-3,2016,144.0
34.2925,0.2125,0-3,2019,96.0
34.2925,0.2125,0-3,2023,1648.0
34.2975,0.2125,10-12,2016,1264.0
34.2975,0.2125,10-12,2019,2032.0
34.2975,0.2125,10-12,2023,3024.0
34.3025,0.2125,13-,2016,2832.0
34.3025,0.2125,13-,2019,4144.0
34.3025,0.2125,13-,2023,5008.0
34.3075,0.2125,7-9,2016,4368.0
34.3075,0.2125,7-9,2019,5408.0
34.3075,0.2125,7-9,2023,6832.0
34.3125,0.2125,0-3,2016,3312.0
34.3125,0.2125,0-3,2019,4336.0
34.3125,0.2125,0-3,2023,5712.0
34.3175,0.2125,4-6,2016,1392.0
34.3175,0.2125,4-6,2019,1840.0
34.3175,0.2125,4-6,2023,1936.0
34.3225,0.2125,0-3,2016,912.0
34.3225,0.2125,0-3,2019,1200.0
34.3225,0.2125,0-3,2023,1520.0
34.3275,0.2125,4-6,2016,752.0
34.3275,0.2125,4-6,2019,1264.0
34.3275,0.2125,4-6,2023,1392.0
34.3325,0.2125,7-9,2016,2336.0
34.3325,0.2125,7-9,2019,2784.0
34.3325,0.2125,7-9,2023,3584.0
34.3375,0.2125,10-12,2016,2288.0
34.3375,0.2125,10-12,2019,2368.0
34.3375,0.2125,10-12,2023,3424.0
34.3425,0.2125,7-9,2016,2752.0
34.3425,0.2125,7-9,2019,3504.0
34.3425,0.2125,7-9,2023,4976.0
34.3475,0.2125,0-3,2016,3216.0
34.3475,0.2125,0-3,2019,3872.0
34.3475,0.2125,0-3,2023,4864.0
34.3575,0.2125,0-3,2016,3600.0
34.3575,0.2125,0-3,2019,4624.0
34.3575,0.2125,0-3,2023,5248.0
34.3625,0.2125,0-3,2016,2192.0
34.3625,0.2125,0-3,2019,2608.0
34.3625,0.2125,0-3,2023,2832.0
34.3675,0.2125,0-3,2016,144.0
34.3675,0.2125,0-3,2019,160.0
34.3675,0.2125,0-3,2023,288.0
34.3725,0.2125,10-12,2016,3056.0
34.3725,0.2125,10-12,2019,3872.0
34.3725,0.2125,10-12,2023,3936.0
34.3775,0.2125,0-3,2016,3824.0
34.3775,0.2125,0-3,2019,4768.0
34.3775,0.2125,0-3,2023,4896.0
34.3825,0.2125,0-3,2016,3824.0
34.3825,0.2125,0-3,2019,4432.0
34.3825,0.2125,0-3,2023,5344.0
34.3875,0.2125,0-3,2016,240.0
34.3875,0.2125,0-3,2019,560.0
34.3875,0.2125,0-3,2023,688.0
34.3925,0.2125,0-3,2016,1056.0
34.3925,0.2125,0-3,2019,1520.0
34.3925,0.2125,0-3,2023,1584.0
34.4325,0.2125,0-3,2016,976.0
34.4325,0.2125,0-3,2019,1456.0
34.4325,0.2125,0-3,2023,1392.0
34.4375,0.2125,0-3,2016,2432.0
34.4375,0.2125,0-3,2019,3584.0
34.4375,0.2125,0-3,2023,4144.0
34.4425,0.2125,0-3,2016,2832.0
34.4425,0.2125,0-3,2019,3296.0
34.4425,0.2125,0-3,2023,3584.0
34.4475,0.2125,4-6,2016,3376.0
34.4475,0.2125,4-6,2019,4864.0
34.4475,0.2125,4-6,2023,5296.0
34.1175,0.2175,0-3,2016,368.0
34.1175,0.2175,0-3,2019,448.0
34.1175,0.2175,0-3,2023,512.0
34.1225,0.2175,0-3,2016,1616.0
34.1225,0.2175,0-3,2019,2032.0
34.1225,0.2175,0-3,2023,2576.0
34.1275,0.2175,0-3,2016,1584.0
34.1275,0.2175,0-3,2019,2272.0
34.1275,0.2175,0-3,2023,2544.0
34.1325,0.2175,0-3,2016,992.0
34.1325,0.2175,0-3,2019,1264.0
34.1325,0.2175,0-3,2023,1440.0
34.1375,0.2175,0-3,2016,2688.0
34.1375,0.2175,0-3,2019,3424.0
34.1375,0.2175,0-3,2023,3888.0
34.1425,0.2175,0-3,2016,2000.0
34.1425,0.2175,0-3,2019,2320.0
34.1425,0.2175,0-3,2023,3248.0
34.1475,0.2175,0-3,2016,1488.0
34.1475,0.2175,0-3,2019,1840.0
34.1475,0.2175,0-3,2023,2464.0
34.1525,0.2175,0-3,2016,1088.0
34.1525,0.2175,0-3,2019,1312.0
34.1525,0.2175,0-3,2023,1840.0
34.1575,0.2175,0-3,2016,2224.0
34.1575,0.2175,0-3,2019,2592.0
34.1575,0.2175,0-3,2023,3232.0
34.1625,0.2175,0-3,2016,2336.0
34.1625,0.2175,0-3,2019,2784.0
34.1625,0.2175,0-3,2023,3376.0
34.1675,0.2175,4-6,2016,1584.0
34.1675,0.2175,4-6,2019,2048.0
34.1675,0.2175,4-6,2023,2960.0
34.1725,0.2175,4-6,2016,416.0
34.1725,0.2175,4-6,2019,480.0
34.1725,0.2175,4-6,2023,512.0
34.1925,0.2175,0-3,2016,1504.0
34.1925,0.2175,0-3,2019,1872.0
34.1925,0.2175,0-3,2023,2176.0
34.1975,0.2175,0-3,2016,1088.0
34.1975,0.2175,0-3,2019,1472.0
34.1975,0.2175,0-3,2023,2320.0
34.2025,0.2175,0-3,2016,4640.0
34.2025,0.2175,0-3,2019,5152.0
34.2025,0.2175,0-3,2023,7424.0
34.2075,0.2175,4-6,2016,3840.0
34.2075,0.2175,4-6,2019,4352.0
34.2075,0.2175,4-6,2023,4736.0
34.2125,0.2175,7-9,2016,1520.0
34.2125,0.2175,7-9,2019,1744.0
34.2125,0.2175,7-9,2023,2000.0
34.2175,0.2175,4-6,2016,2112.0
34.2175,0.2175,4-6,2019,2272.0
34.2175,0.2175,4-6,2023,3616.0
34.2225,0.2175,4-6,2016,2528.0
34.2225,0.2175,4-6,2019,4016.0
34.2225,0.2175,4-6,2023,5488.0
34.2275,0.2175,13-,2016,2992.0
34.2275,0.2175,13-,2019,4128.0
34.2275,0.2175,13-,2023,4992.0
34.2325,0.2175,4-6,2016,1520.0
34.2325,0.2175,4-6,2019,2000.0
34.2325,0.2175,4-6,2023,2432.0
34.2375,0.2175,0-3,2016,1552.0
34.2375,0.2175,0-3,2019,1776.0
34.2375,0.2175,0-3,2023,2064.0
34.2475,0.2175,4-6,2016,2048.0
34.2475,0.2175,4-6,2019,2240.0
34.2475,0.2175,4-6,2023,2560.0
34.2525,0.2175,4-6,2016,1936.0
34.2525,0.2175,4-6,2019,2080.0
34.2525,0.2175,4-6,2023,2192.0
34.2575,0.2175,0-3,2016,2688.0
34.2575,0.2175,0-3,2019,4512.0
34.2575,0.2175,0-3,2023,5968.0
34.2625,0.2175,0-3,2016,6256.0
34.2625,0.2175,0-3,2019,8592.0
34.2625,0.2175,0-3,2023,11072.0
34.2675,0.2175,10-12,2016,9168.0
34.2675,0.2175,10-12,2019,12896.0
34.2675,0.2175,10-12,2023,17072.0
34.2725,0.2175,0-3,2016,3680.0
34.2725,0.2175,0-3,2019,4416.0
34.2725,0.2175,0-3,2023,6192.0
34.2775,0.2175,10-12,2016,2912.0
34.2775,0.2175,10-12,2019,3776.0
34.2775,0.2175,10-12,2023,5168.0
34.2825,0.2175,0-3,2016,864.0
34.2825,0.2175,0-3,2019,992.0
34.2825,0.2175,0-3,2023,1408.0
34.2875,0.2175,0-3,2016,1376.0
34.2875,0.2175,0-3,2019,1680.0
34.2875,0.2175,0-3,2023,1760.0
34.2925,0.2175,0-3,2016,128.0
34.2925,0.2175,0-3,2019,320.0
34.2925,0.2175,0-3,2023,304.0
