lon,lat,treatment_intensity,year,volume_m3,built_area_m2,externality_index,externality_mean,n_neighbours,own_value
34.0725,0.1075,0-3,2019,13441.75,3328.0,11.0,3.6666666666666665,3,1.5
34.0725,0.1075,0-3,2023,15532.25,3728.0,11.0,3.6666666666666665,3,1.5
34.0775,0.1075,7-9,2016,8531.0,1952.0,26.0,5.2,5,8.0
34.0775,0.1075,7-9,2019,13477.125,3056.0,26.0,5.2,5,8.0
34.0775,0.1075,7-9,2023,14712.5,3376.0,26.0,5.2,5,8.0
34.0825,0.1075,0-3,2016,1742.5,448.0,91.0,13.0,7,1.5
34.0825,0.1075,0-3,2019,2511.25,672.0,91.0,13.0,7,1.5
34.0825,0.1075,0-3,2023,1905.125,512.0,91.0,13.0,7,1.5
34.0875,0.1075,13-,2016,7765.375,2032.0,112.5,16.071428571428573,7,20.0
34.0875,0.1075,13-,2019,10576.125,2768.0,112.5,16.071428571428573,7,20.0
34.0875,0.1075,13-,2023,12696.875,3216.0,112.5,16.071428571428573,7,20.0
34.0925,0.1075,13-,2016,15596.375,3904.0,109.0,13.625,8,20.0
34.0925,0.1075,13-,2019,18814.125,4592.0,109.0,13.625,8,20.0
34.0925,0.1075,13-,2023,18839.375,4624.0,109.0,13.625,8,20.0
34.0975,0.1075,4-6,2016,28732.5,6464.0,103.0,12.875,8,5.0
34.0975,0.1075,4-6,2019,33636.375,7424.0,103.0,12.875,8,5.0
34.0975,0.1075,4-6,2023,37430.625,8272.0,103.0,12.875,8,5.0
34.1025,0.1075,13-,2016,27472.875,6528.0,85.0,10.625,8,20.0
34.1025,0.1075,13-,2019,35670.25,8544.0,85.0,10.625,8,20.0
34.1025,0.1075,13-,2023,41655.625,9632.0,85.0,10.625,8,20.0
34.1075,0.1075,13-,2016,18977.25,4784.0,75.0,9.375,8,20.0
34.1075,0.1075,13-,2019,28608.5,7024.0,75.0,9.375,8,20.0
34.1075,0.1075,13-,2023,42895.0,9744.0,75.0,9.375,8,20.0
34.1125,0.1075,0-3,2016,4879.625,1312.0,84.0,10.5,8,1.5
34.1125,0.1075,0-3,2019,11475.25,3008.0,84.0,10.5,8,1.5
34.1125,0.1075,0-3,2023,18417.625,4624.0,84.0,10.5,8,1.5
34.1175,0.1075,7-9,2016,5507.625,1392.0,43.5,5.4375,8,8.0
34.1175,0.1075,7-9,2019,6855.25,1728.0,43.5,5.4375,8,8.0
34.1175,0.1075,7-9,2023,9279.625,2288.0,43.5,5.4375,8,8.0
34.1225,0.1075,0-3,2016,10997.875,2512.0,70.0,10.0,7,1.5
34.1225,0.1075,0-3,2019,17734.75,4000.0,70.0,10.0,7,1.5
34.1225,0.1075,0-3,2023,22871.375,5008.0,70.0,10.0,7,1.5
34.1275,0.1075,7-9,2016,12735.75,2944.0,44.0,7.333333333333333,6,8.0
34.1275,0.1075,7-9,2019,15081.25,3328.0,44.0,7.333333333333333,6,8.0
34.1275,0.1075,7-9,2023,15369.125,3600.0,44.0,7.333333333333333,6,8.0
34.1325,0.1075,4-6,2016,6904.875,1728.0,66.0,11.0,6,5.0
34.1325,0.1075,4-6,2019,8472.5,2064.0,66.0,11.0,6,5.0
34.1325,0.1075,4-6,2023,9371.75,2256.0,66.0,11.0,6,5.0
34.1375,0.1075,4-6,2016,4965.25,1344.0,49.0,7.0,7,5.0
34.1375,0.1075,4-6,2019,6153.0,1648.0,49.0,7.0,7,5.0
34.1375,0.1075,4-6,2023,7965.625,2096.0,49.0,7.0,7,5.0
34.1425,0.1075,7-9,2016,14323.125,3296.0,39.0,5.571428571428571,7,8.0
34.1425,0.1075,7-9,2019,22874.25,4928.0,39.0,5.571428571428571,7,8.0
34.1425,0.1075,7-9,2023,27491.375,5776.0,39.0,5.571428571428571,7,8.0
34.1475,0.1075,0-3,2016,8101.875,1872.0,15.5,2.5833333333333335,6,1.5
34.1475,0.1075,0-3,2019,11595.875,2576.0,15.5,2.5833333333333335,6,1.5
34.1475,0.1075,0-3,2023,13897.625,3056.0,15.5,2.5833333333333335,6,1.5
34.1525,0.1075,0-3,2016,8163.75,2064.0,7.5,1.5,5,1.5
34.1525,0.1075,0-3,2019,11364.125,2976.0,7.5,1.5,5,1.5
34.1525,0.1075,0-3,2023,15710.625,3856.0,7.5,1.5,5,1.5
34.1575,0.1075,0-3,2016,6717.5,1728.0,15.5,2.5833333333333335,6,1.5
34.1575,0.1075,0-3,2019,10705.875,2496.0,15.5,2.5833333333333335,6,1.5
34.1575,0.1075,0-3,2023,14636.0,3392.0,15.5,2.5833333333333335,6,1.5
34.1625,0.1075,0-3,2016,8068.625,1904.0,33.0,4.714285714285714,7,1.5
34.1625,0.1075,0-3,2019,10765.875,2400.0,33.0,4.714285714285714,7,1.5
34.1625,0.1075,0-3,2023,17668.0,3920.0,33.0,4.714285714285714,7,1.5
34.1675,0.1075,7-9,2016,8305.5,2080.0,35.0,4.375,8,8.0
34.1675,0.1075,7-9,2019,11620.875,2944.0,35.0,4.375,8,8.0
34.1675,0.1075,7-9,2023,17146.625,4176.0,35.0,4.375,8,8.0
34.1725,0.1075,4-6,2016,5288.5,1296.0,48.5,6.928571428571429,7,5.0
34.1725,0.1075,4-6,2019,7965.0,1888.0,48.5,6.928571428571429,7,5.0
34.1725,0.1075,4-6,2023,16730.625,3504.0,48.5,6.928571428571429,7,5.0
34.1775,0.1075,0-3,2016,5565.25,1488.0,49.0,7.0,7,1.5
34.1775,0.1075,0-3,2019,8218.75,2080.0,49.0,7.0,7,1.5
34.1775,0.1075,0-3,2023,9196.875,2272.0,49.0,7.0,7,1.5
34.1825,0.1075,0-3,2016,7739.5,2176.0,45.5,6.5,7,1.5
34.1825,0.1075,0-3,2019,16473.375,4048.0,45.5,6.5,7,1.5
34.1825,0.1075,0-3,2023,21013.125,4976.0,45.5,6.5,7,1.5
34.1875,0.1075,4-6,2016,41558.0,9760.0,36.5,5.214285714285714,7,5.0
34.1875,0.1075,4-6,2019,58117.0,12784.0,36.5,5.214285714285714,7,5.0
34.1875,0.1075,4-6,2023,63254.125,13776.0,36.5,5.214285714285714,7,5.0
34.1925,0.1075,7-9,2016,13861.375,3376.0,22.5,3.75,6,8.0
34.1925,0.1075,7-9,2019,17063.375,4256.0,22.5,3.75,6,8.0
34.1925,0.1075,7-9,2023,25814.5,6048.0,22.5,3.75,6,8.0
34.1975,0.1075,0-3,2016,11447.25,2640.0,25.5,4.25,6,1.5
34.1975,0.1075,0-3,2019,17269.375,3920.0,25.5,4.25,6,1.5
34.1975,0.1075,0-3,2023,21116.5,4768.0,25.5,4.25,6,1.5
34.2025,0.1075,0-3,2016,4498.625,1200.0,39.0,5.571428571428571,7,1.5
34.2025,0.1075,0-3,2019,9822.375,2320.0,39.0,5.571428571428571,7,1.5
34.2025,0.1075,0-3,2023,12471.25,2880.0,39.0,5.571428571428571,7,1.5
34.2075,0.1075,7-9,2016,7521.5,1920.0,31.0,5.166666666666667,6,8.0
34.2075,0.1075,7-9,2019,8459.375,2256.0,31.0,5.166666666666667,6,8.0
34.2075,0.1075,7-9,2023,10857.125,2816.0,31.0,5.166666666666667,6,8.0
34.2175,0.1075,0-3,2016,7308.375,1648.0,11.0,2.2,5,1.5
34.2175,0.1075,0-3,2019,10173.125,2272.0,11.0,2.2,5,1.5
34.2175,0.1075,0-3,2023,10405.25,2432.0,11.0,2.2,5,1.5
34.2225,0.1075,0-3,2016,8676.75,2192.0,17.5,2.5,7,1.5
34.2225,0.1075,0-3,2019,10276.875,2528.0,17.5,2.5,7,1.5
34.2225,0.1075,0-3,2023,12448.25,3120.0,17.5,2.5,7,1.5
34.2275,0.1075,4-6,2016,5319.125,1360.0,31.0,5.166666666666667,6,5.0
34.2275,0.1075,4-6,2019,6775.125,1760.0,31.0,5.166666666666667,6,5.0
34.2275,0.1075,4-6,2023,8667.625,2128.0,31.0,5.166666666666667,6,5.0
34.2525,0.1075,0-3,2016,7853.375,2144.0,33.5,6.7,5,1.5
34.2525,0.1075,0-3,2019,9044.75,2416.0,33.5,6.7,5,1.5
34.2525,0.1075,0-3,2023,10840.875,2784.0,33.5,6.7,5,1.5
34.2575,0.1075,10-12,2016,6178.5,1664.0,32.0,4.0,8,11.0
34.2575,0.1075,10-12,2019,6826.375,1936.0,32.0,4.0,8,11.0
34.2575,0.1075,10-12,2023,6966.5,1824.0,32.0,4.0,8,11.0
34.2625,0.1075,0-3,2016,629.125,192.0,56.5,7.0625,8,1.5
34.2625,0.1075,0-3,2019,2005.875,528.0,56.5,7.0625,8,1.5
34.2625,0.1075,0-3,2023,3415.625,816.0,56.5,7.0625,8,1.5
34.2675,0.1075,0-3,2016,3466.0,960.0,34.0,4.25,8,1.5
34.2675,0.1075,0-3,2019,4672.375,1248.0,34.0,4.25,8,1.5
34.2675,0.1075,0-3,2023,6529.875,1792.0,34.0,4.25,8,1.5
34.2725,0.1075,0-3,2016,7252.125,1888.0,46.0,7.666666666666667,6,1.5
34.2725,0.1075,0-3,2019,8552.625,2352.0,46.0,7.666666666666667,6,1.5
34.2725,0.1075,0-3,2023,12260.75,3040.0,46.0,7.666666666666667,6,1.5
34.2825,0.1075,0-3,2016,78850.375,16096.0,26.5,8.833333333333334,3,1.5
34.2825,0.1075,0-3,2019,85061.25,17280.0,26.5,8.833333333333334,3,1.5
34.2825,0.1075,0-3,2023,101448.375,20000.0,26.5,8.833333333333334,3,1.5
34.2925,0.1075,0-3,2016,3049.75,848.0,7.5,1.5,5,1.5
34.2925,0.1075,0-3,2019,5765.375,1536.0,7.5,1.5,5,1.5
34.2925,0.1075,0-3,2023,7359.875,1872.0,7.5,1.5,5,1.5
34.2975,0.1075,0-3,2016,1789.875,464.0,36.0,5.142857142857143,7,1.5
34.2975,0.1075,0-3,2019,2207.0,560.0,36.0,5.142857142857143,7,1.5
34.2975,0.1075,0-3,2023,3406.25,864.0,36.0,5.142857142857143,7,1.5
34.3025,0.1075,10-12,2016,5035.375,1408.0,41.0,5.125,8,11.0
34.3025,0.1075,10-12,2019,7920.375,2080.0,41.0,5.125,8,11.0
34.3025,0.1075,10-12,2023,10067.25,2640.0,41.0,5.125,8,11.0
34.3075,0.1075,10-12,2016,7224.375,2016.0,41.0,5.125,8,11.0
34.3075,0.1075,10-12,2019,10355.5,2912.0,41.0,5.125,8,11.0
34.3075,0.1075,10-12,2023,13269.0,3536.0,41.0,5.125,8,11.0
34.3125,0.1075,0-3,2016,4957.0,1456.0,27.0,3.857142857142857,7,1.5
34.3125,0.1075,0-3,2019,7332.25,2016.0,27.0,3.857142857142857,7,1.5
34.3125,0.1075,0-3,2023,10761.125,2752.0,27.0,3.857142857142857,7,1.5
34.3175,0.1075,4-6,2016,5018.25,1312.0,9.0,1.5,6,5.0
34.3175,0.1075,4-6,2019,7749.375,2016.0,9.0,1.5,6,5.0
34.3175,0.1075,4-6,2023,9429.75,2336.0,9.0,1.5,6,5.0
34.3225,0.1075,0-3,2016,9108.25,2256.0,9.5,2.375,4,1.5
34.3225,0.1075,0-3,2019,13856.125,3408.0,9.5,2.375,4,1.5
34.3225,0.1075,0-3,2023,14483.375,3456.0,9.5,2.375,4,1.5
34.3325,0.1075,0-3,2016,3555.0,1008.0,7.5,1.5,5,1.5
34.3325,0.1075,0-3,2019,4813.375,1408.0,7.5,1.5,5,1.5
34.3325,0.1075,0-3,2023,6216.125,1648.0,7.5,1.5,5,1.5
34.3375,0.1075,0-3,2016,6120.0,1552.0,10.5,1.5,7,1.5
34.3375,0.1075,0-3,2019,6551.25,1696.0,10.5,1.5,7,1.5
34.3375,0.1075,0-3,2023,7918.0,1968.0,10.5,1.5,7,1.5
34.3425,0.1075,0-3,2016,3869.25,1136.0,10.5,1.5,7,1.5
34.3425,0.1075,0-3,2019,4862.75,1408.0,10.5,1.5,7,1.5
34.3425,0.1075,0-3,2023,9035.25,2304.0,10.5,1.5,7,1.5
34.3475,0.1075,0-3,2016,5304.375,1472.0,12.0,1.5,8,1.5
34.3475,0.1075,0-3,2019,7517.5,1952.0,12.0,1.5,8,1.5
34.3475,0.1075,0-3,2023,8924.25,2064.0,12.0,1.5,8,1.5
34.3525,0.1075,0-3,2016,2666.5,768.0,12.0,1.5,8,1.5
34.3525,0.1075,0-3,2019,2952.5,880.0,12.0,1.5,8,1.5
34.3525,0.1075,0-3,2023,4527.375,1264.0,12.0,1.5,8,1.5
34.3575,0.1075,0-3,2016,1081.875,336.0,10.5,1.5,7,1.5
34.3575,0.1075,0-3,2019,1912.625,528.0,10.5,1.5,7,1.5
34.3575,0.1075,0-3,2023,3444.0,912.0,10.5,1.5,7,1.5
34.3625,0.1075,0-3,2016,938.5,272.0,6.0,1.5,4,1.5
34.3625,0.1075,0-3,2019,989.375,288.0,6.0,1.5,4,1.5
34.3625,0.1075,0-3,2023,1581.125,400.0,6.0,1.5,4,1.5
34.0775,0.1125,0-3,2016,7125.875,1712.0,37.5,6.25,6,1.5
34.0775,0.1125,0-3,2019,8403.75,2032.0,37.5,6.25,6,1.5
34.0775,0.1125,0-3,2023,10666.25,2432.0,37.5,6.25,6,1.5
34.0825,0.1125,13-,2016,9771.0,2592.0,65.5,8.1875,8,20.0
34.0825,0.1125,13-,2019,11890.625,2944.0,65.5,8.1875,8,20.0
34.0825,0.1125,13-,2023,10443.25,2672.0,65.5,8.1875,8,20.0
34.0875,0.1125,13-,2016,12871.0,3184.0,96.0,12.0,8,20.0
34.0875,0.1125,13-,2019,15840.5,3904.0,96.0,12.0,8,20.0
34.0875,0.1125,13-,2023,18930.75,4448.0,96.0,12.0,8,20.0
34.0925,0.1125,13-,2016,20681.375,5104.0,103.0,12.875,8,20.0
34.0925,0.1125,13-,2019,28864.25,6880.0,103.0,12.875,8,20.0
34.0925,0.1125,13-,2023,28958.625,6880.0,103.0,12.875,8,20.0
34.0975,0.1125,4-6,2016,14169.75,3536.0,99.5,12.4375,8,5.0
34.0975,0.1125,4-6,2019,15470.625,3840.0,99.5,12.4375,8,5.0
34.0975,0.1125,4-6,2023,19212.625,4448.0,99.5,12.4375,8,5.0
34.1025,0.1125,7-9,2016,45837.375,10320.0,79.5,11.357142857142858,7,8.0
34.1025,0.1125,7-9,2019,52583.875,11008.0,79.5,11.357142857142858,7,8.0
34.1025,0.1125,7-9,2023,52089.25,11392.0,79.5,11.357142857142858,7,8.0
34.1075,0.1125,7-9,2016,21890.25,4960.0,61.0,8.714285714285714,7,8.0
34.1075,0.1125,7-9,2019,31915.75,7168.0,61.0,8.714285714285714,7,8.0
34.1075,0.1125,7-9,2023,39689.25,8816.0,61.0,8.714285714285714,7,8.0
34.1125,0.1125,4-6,2016,9239.875,2240.0,64.0,9.142857142857142,7,5.0
34.1125,0.1125,4-6,2019,12784.875,3072.0,64.0,9.142857142857142,7,5.0
34.1125,0.1125,4-6,2023,15985.125,3600.0,64.0,9.142857142857142,7,5.0
34.1175,0.1125,13-,2016,12357.75,3296.0,33.5,4.785714285714286,7,20.0
34.1175,0.1125,13-,2019,17830.625,4608.0,33.5,4.785714285714286,7,20.0
34.1175,0.1125,13-,2023,22077.875,5296.0,33.5,4.785714285714286,7,20.0
34.1225,0.1125,10-12,2016,16359.5,4000.0,39.0,7.8,5,11.0
34.1225,0.1125,10-12,2019,23948.375,5616.0,39.0,7.8,5,11.0
34.1225,0.1125,10-12,2023,28808.875,6672.0,39.0,7.8,5,11.0
34.1375,0.1125,7-9,2016,54636.75,12592.0,52.5,7.5,7,8.0
34.1375,0.1125,7-9,2019,74627.875,16416.0,52.5,7.5,7,8.0
34.1375,0.1125,7-9,2023,89971.875,19104.0,52.5,7.5,7,8.0
34.1425,0.1125,0-3,2016,21790.125,4832.0,53.5,6.6875,8,1.5
34.1425,0.1125,0-3,2019,28989.25,6240.0,53.5,6.6875,8,1.5
34.1425,0.1125,0-3,2023,34668.25,7280.0,53.5,6.6875,8,1.5
34.1475,0.1125,0-3,2016,6286.75,1696.0,23.5,3.357142857142857,7,1.5
34.1475,0.1125,0-3,2019,10912.5,2672.0,23.5,3.357142857142857,7,1.5
34.1475,0.1125,0-3,2023,15461.25,3568.0,23.5,3.357142857142857,7,1.5
34.1575,0.1125,0-3,2016,9107.5,2192.0,32.5,4.642857142857143,7,1.5
34.1575,0.1125,0-3,2019,12939.375,2928.0,32.5,4.642857142857143,7,1.5
34.1575,0.1125,0-3,2023,18844.375,4096.0,32.5,4.642857142857143,7,1.5
34.1625,0.1125,0-3,2016,7120.0,1792.0,39.0,5.571428571428571,7,1.5
34.1625,0.1125,0-3,2019,9764.875,2464.0,39.0,5.571428571428571,7,1.5
34.1625,0.1125,0-3,2023,12563.5,3120.0,39.0,5.571428571428571,7,1.5
34.1675,0.1125,0-3,2016,7212.75,1600.0,27.5,3.9285714285714284,7,1.5
34.1675,0.1125,0-3,2019,7722.0,1616.0,27.5,3.9285714285714284,7,1.5
34.1675,0.1125,0-3,2023,9379.375,2064.0,27.5,3.9285714285714284,7,1.5
34.1725,0.1125,0-3,2016,9710.0,2240.0,22.5,3.75,6,1.5
34.1725,0.1125,0-3,2019,12141.625,2816.0,22.5,3.75,6,1.5
34.1725,0.1125,0-3,2023,17161.5,3952.0,22.5,3.75,6,1.5
34.1825,0.1125,7-9,2016,6780.0,1808.0,12.5,2.0833333333333335,6,8.0
34.1825,0.1125,7-9,2019,8640.625,2272.0,12.5,2.0833333333333335,6,8.0
34.1825,0.1125,7-9,2023,10869.0,2864.0,12.5,2.0833333333333335,6,8.0
34.1875,0.1125,0-3,2016,12015.375,3184.0,33.5,4.785714285714286,7,1.5
34.1875,0.1125,0-3,2019,13867.5,3728.0,33.5,4.785714285714286,7,1.5
34.1875,0.1125,0-3,2023,18168.375,4592.0,33.5,4.785714285714286,7,1.5
34.1925,0.1125,7-9,2016,9505.5,2352.0,44.0,5.5,8,8.0
